year,informed_consent,sex,age,campus,modalidad,regime,career,field_OCDE,school,faculty,semester_admision,years_of_study,current_level,com_grade_point_average,A1,A2,A3,A4,E1,E2,E3,E4,E5,E6,C1,C2,C3,C4,C5,unders_and_accept_inst,unders_items,satisfac_instrument
2023,Sí,Masculino,26,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,56,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2023,Sí,Femenino,19,PROVIDENCIA,Presencial,DIURNO,LICENCIATURA EN ARTES CULINARIAS Y NEGOCIOS GATRONÓMICOS (M)C.A.,Humanities,GASTRONOMÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,6,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4
2023,Sí,Femenino,27,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202310,1,Primer año,5,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
2023,Sí,Femenino,35,PROVIDENCIA,Presencial,DIURNO,OBSTETRICIA Y PUERICULTURA,Medical and Health Sciences,OBSTETRICIA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,61,2,2,2,2,2,2,2,2,1,1,3,2,2,1,1,2,2,2
2023,Sí,Femenino,42,SANTIAGO CENTRO,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,200110,23,Tercer año o superior,48,6,5,5,6,6,6,5,5,6,6,6,6,6,6,6,4,4,4
2023,Sí,Masculino,30,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202310,1,Primer año,57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,19,PROVIDENCIA,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,1,Primer año,65,4,6,4,6,5,4,5,3,3,5,6,6,6,5,5,4,3,4
2023,Sí,Femenino,23,CONCEPCION,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,57,6,3,4,2,6,6,6,5,6,6,6,6,6,5,5,3,4,4
2023,Sí,Masculino,33,PROVIDENCIA,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN CONSTRUCCIÓN,Engineering and Technology,CONSTRUCCIÓN,FAC. DE ARQ.ANIN.DIS. Y CONST.,202310,1,Primer año,55,5,6,4,5,4,4,4,4,4,4,6,6,5,5,5,3,3,3
2023,Sí,Masculino,19,LA FLORIDA,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,56,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4
2023,Sí,Femenino,29,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,45,5,4,3,4,2,3,2,3,2,2,3,3,3,3,3,3,3,3
2023,Sí,Femenino,18,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,46,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2023,Sí,Femenino,37,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202010,4,Tercer año o superior,51,5,5,4,6,6,6,6,6,6,1,5,6,6,4,6,4,4,4
2023,Sí,Femenino,18,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,55,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2023,Sí,Masculino,49,VIÑA DEL MAR,Presencial,EXECUTIVE,CONSTRUCCIÓN CIVIL,Engineering and Technology,CONSTRUCCIÓN,FAC. DE ARQ.ANIN.DIS. Y CONST.,202310,1,Primer año,56,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,21,SANTIAGO CENTRO,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202310,1,Primer año,58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2023,Sí,Femenino,28,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,201410,10,Tercer año o superior,0,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3
2023,Sí,Masculino,21,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202320,1,Primer año,3,4,4,5,5,6,5,6,5,5,6,5,5,6,3,5,4,3,3
2023,Sí,Femenino,20,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,55,6,5,6,6,6,6,6,6,6,4,5,6,6,5,5,4,4,3
2023,Sí,Femenino,18,VIÑA DEL MAR,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,62,6,6,6,4,6,6,6,6,6,4,6,6,6,6,6,4,4,4
2023,Sí,Femenino,30,VIÑA DEL MAR,Presencial,EXECUTIVE,CONSTRUCCIÓN CIVIL,Engineering and Technology,CONSTRUCCIÓN,FAC. DE ARQ.ANIN.DIS. Y CONST.,202310,1,Primer año,59,6,6,6,5,6,5,6,6,6,3,6,6,6,5,6,4,4,4
2023,Sí,Masculino,25,LA FLORIDA,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,1,Primer año,54,3,2,2,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3
2023,Sí,Femenino,19,SANTIAGO CENTRO,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202310,1,Primer año,53,4,3,4,3,4,4,4,4,3,4,6,6,6,6,6,4,4,4
2024,Sí,Femenino,27,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,63,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,35,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202120,4,Tercer año o superior,62,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,21,LA FLORIDA,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202310,2,Segundo año,5,5,4,2,2,6,6,6,6,6,5,6,6,6,6,6,4,4,4
2024,Sí,Femenino,18,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,52,6,3,4,4,6,6,6,5,5,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,19,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,53,4,3,2,2,2,2,2,5,3,1,5,6,4,2,4,4,4,4
2024,Sí,Femenino,20,LA FLORIDA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,44,4,3,5,5,5,4,5,4,5,5,5,5,5,5,5,3,4,3
2024,Sí,Femenino,18,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,4,4,6,6,5,5,4,5,5,5,5,5,5,4,5,5,3,3,3
2024,Sí,Femenino,18,PROVIDENCIA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,63,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,4,4,4
2024,Sí,Femenino,21,PROVIDENCIA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,51,4,2,3,3,3,3,3,2,3,1,4,5,5,4,5,3,4,3
2024,Sí,Femenino,23,VIÑA DEL MAR,Presencial,DIURNO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,Social Sciences,EDUCACIÓN DIFERENCIAL,FAC. DE EDUCACIÓN,202410,1,Primer año,52,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Masculino,21,PROVIDENCIA,Presencial,DIURNO,LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÍSICA,Medical and Health Sciences,CS. DE LA ACTIVIDAD FÍSICA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,58,2,5,5,5,5,6,6,6,6,6,6,6,6,5,6,4,3,3
2024,Sí,Femenino,21,VIÑA DEL MAR,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,61,6,6,4,5,6,6,6,6,6,2,6,6,6,6,6,3,4,3
2024,Sí,Femenino,38,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,201510,10,Tercer año o superior,58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,26,LA FLORIDA,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202210,3,Tercer año o superior,37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
2024,Sí,Femenino,19,LA FLORIDA,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,46,4,2,4,3,3,4,4,4,3,4,3,4,4,4,4,3,3,3
2024,Sí,Masculino,26,LA FLORIDA,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,54,6,3,5,3,6,6,6,6,6,5,5,6,6,5,6,4,3,4
2024,Sí,Femenino,22,MAIPU,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,63,6,4,5,5,6,6,6,6,6,4,6,6,6,6,6,3,3,3
2024,Sí,Femenino,39,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,53,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
2024,Sí,Femenino,31,VIÑA DEL MAR,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,19,MELIPILLA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,52,6,2,3,2,6,6,6,5,6,6,6,6,6,5,6,4,4,4
2024,Sí,Masculino,32,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,48,4,5,3,3,5,5,5,5,5,5,4,5,5,5,5,4,4,4
2024,Sí,Masculino,21,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,19,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,51,4,3,4,3,3,3,4,4,4,4,3,3,3,3,3,4,3,3
2024,Sí,Femenino,37,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,54,6,1,6,3,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,20,CONCEPCION,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,54,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,57,LA FLORIDA,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,52,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,35,MAIPU,Semipresencial,SEMIPRESENCIAL EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,54,5,6,6,5,5,6,6,6,6,6,5,5,6,5,6,4,4,4
2024,Sí,Femenino,24,VIÑA DEL MAR,Semipresencial,SEMIPRESENCIAL EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,No,Masculino,22,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,52,5,1,5,1,2,5,5,5,5,5,5,5,5,5,5,3,3,3
2024,Sí,Femenino,22,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,59,6,4,5,5,6,6,6,5,6,6,6,6,6,4,6,3,4,3
2024,No,Femenino,19,SANTIAGO CENTRO,Presencial,DIURNO,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,No,Femenino,19,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,45,1,4,3,2,4,4,4,4,4,4,5,5,5,4,5,2,2,2
2024,Sí,Femenino,23,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,55,6,1,3,3,5,6,6,6,6,5,6,6,6,6,6,4,4,4
2024,No,Masculino,26,SANTIAGO CENTRO,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,48,6,4,5,5,6,6,6,6,6,6,6,6,6,6,6,3,3,3
2024,Sí,Femenino,19,CONCEPCION,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,62,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2024,Sí,Femenino,46,MAIPU,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,61,1,2,3,3,6,6,6,6,6,6,4,5,5,5,5,3,3,3
2024,Sí,Femenino,34,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,66,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
2024,Sí,Femenino,21,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,63,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,4,4,4
2024,Sí,Femenino,20,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,51,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,4,4,4
2024,Sí,Femenino,19,PROVIDENCIA,Presencial,DIURNO,AGRONOMÍA,Agricultural Sciences,AGRONOMÍA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,39,5,4,4,4,5,5,5,5,6,5,5,6,6,5,5,3,3,3
2024,Sí,Femenino,44,MAIPU,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,62,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,31,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,59,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2024,Sí,Masculino,19,SANTIAGO CENTRO,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,47,4,4,4,4,3,4,4,4,4,5,4,5,5,3,5,3,3,3
2024,Sí,Femenino,21,VIÑA DEL MAR,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,63,6,6,4,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,53,LA FLORIDA,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202320,2,Segundo año,4,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,2,2,2
2024,Sí,Masculino,19,PROVIDENCIA,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024,Sí,Femenino,48,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,56,5,5,5,5,5,4,5,5,5,5,6,5,5,5,6,3,3,3
2024,Sí,Femenino,19,VIÑA DEL MAR,Presencial,DIURNO,TERAPIA OCUPACIONAL,Medical and Health Sciences,TERAPIA OCUPACIONAL,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,51,1,4,4,4,5,5,5,5,5,6,5,6,6,6,6,3,3,4
2024,Sí,Femenino,24,CONCEPCION,Presencial,DIURNO,FONOAUDIOLOGÍA,Medical and Health Sciences,FONOAUDIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,48,3,4,3,3,5,5,6,4,5,4,6,6,6,6,6,4,4,4
2024,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,35,SANTIAGO CENTRO,Semipresencial,SEMIPRESENCIAL EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024,Sí,Femenino,38,CONCEPCION,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,51,5,5,5,5,5,4,5,4,5,5,3,5,4,4,4,3,4,3
2024,Sí,Masculino,36,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,62,6,4,4,4,6,5,6,6,6,1,4,6,6,5,6,3,3,3
2024,Sí,Femenino,23,PROVIDENCIA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,48,6,5,4,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Masculino,34,PROVIDENCIA,Semipresencial,SEMIPRESENCIAL VESPERTINO,FONOAUDIOLOGÍA,Medical and Health Sciences,FONOAUDIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024,Sí,Femenino,19,CONCEPCION,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,54,4,3,3,4,6,6,6,5,6,6,4,6,6,5,6,4,3,3
2024,No,Masculino,26,SANTIAGO CENTRO,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202310,2,Segundo año,57,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2
2024,Sí,Masculino,36,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,65,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Masculino,18,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,53,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,3,3,3
2024,Sí,Masculino,18,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3
2024,Sí,Femenino,19,VIÑA DEL MAR,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,54,4,1,5,1,6,5,5,4,5,6,5,5,6,4,5,4,4,4
2024,No,Masculino,19,MELIPILLA,Presencial,DIURNO,AGRONOMÍA,Agricultural Sciences,AGRONOMÍA,FAC. DE MED. VETER. Y AGRONOM.,202410,1,Primer año,38,2,3,2,3,5,5,4,4,4,5,3,4,4,4,5,3,4,3
2024,Sí,Femenino,27,SANTIAGO CENTRO,Presencial,DIURNO,ADMINISTRACIÓN PÚBLICA,Social Sciences,ADMINISTRACIÓN PÚBLICA,FAC. DE DERECHO,202310,2,Segundo año,57,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5,4,4,4
2024,Sí,Femenino,45,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202410,1,Primer año,59,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2024,Sí,Masculino,25,VIÑA DEL MAR,Presencial,DIURNO,DERECHO,Social Sciences,DERECHO,FAC. DE DERECHO,202310,2,Segundo año,62,1,3,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4
2024,No,Femenino,20,VIÑA DEL MAR,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Femenino,24,PROVIDENCIA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,4,Tercer año o superior,63,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2024,Sí,Masculino,27,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202310,2,Segundo año,56,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024,Sí,Femenino,18,CONCEPCION,Presencial,DIURNO,KINESIOLOGÍA,Medical and Health Sciences,KINESIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202410,1,Primer año,42,5,5,3,3,5,4,3,4,4,4,5,6,5,5,5,3,4,3
